"replicate","adj","num.dists","mean.rf","median.rf","var.rf","mean.wrf","median.wrf","var.wrf","mean.spr","median.spr","var.spr","mean.kf","median.kf","var.kf","mean.path","median.path","var.path"
1,1,7072,3.52516968325792,4,4.12975813836517,0.0793309478143807,0.07729822905,0.000593224774308845,1.24773755656109,1,0.406160910890253,0.0280675645499302,0.0272492937041386,7.14278738401509e-05,4.11332139761161,4.47213595499958,3.46088415067312
1,2,6813,3.81711434023191,4,3.93894956957266,0.0848592944045942,0.0825309178,0.000668874270897466,1.33480111551446,1,0.378349773269454,0.0298498020350787,0.0290045671409822,7.97190915382094e-05,4.36763846664735,4.47213595499958,3.02868486092559
1,3,6771,3.85142519568749,4,4.08250129200319,0.0866181356283562,0.0847094065,0.000695967011365221,1.33673017279575,1,0.387630015661107,0.0304951458546837,0.0295414878852281,8.3871063220483e-05,4.37997111451034,4.47213595499958,3.15157177357884
1,4,6714,3.9106344950849,4,3.94136462044554,0.0873497439699136,0.08574800055,0.000695395799521061,1.35746201966041,1,0.379873551737675,0.0307442496204024,0.0300502606068886,8.46128275182343e-05,4.43079006464525,4.47213595499958,2.99797696886891
1,5,6656,3.92518028846154,4,4.08696315306594,0.088333321911869,0.08612748645,0.000724469488359524,1.365234375,1,0.390550748966942,0.0310480617344847,0.0301604552749631,8.75292639887179e-05,4.4290090973417,4.47213595499958,3.11872197365333
1,6,6649,3.97864340502331,4,3.95201073458383,0.0895009435901339,0.0876268904,0.000734271303107201,1.38005715145135,1,0.372532427539478,0.0313936728192304,0.0303942080495969,9.05284816855936e-05,4.48363411676914,4.47213595499958,2.92619132612352
1,7,6647,4.02046035805627,4,3.86115218045506,0.0898015412205657,0.0876546197,0.000753854852877112,1.38724236497668,1,0.365819764151373,0.0315424329966044,0.0306317537829979,9.15170517320932e-05,4.5259860298824,4.69041575982343,2.85663544835021
1,8,6586,3.95930762222897,4,3.94914114544531,0.0899664735078955,0.0880946612,0.000753997498556153,1.37518979653811,1,0.375991801481295,0.0315900410762128,0.0307631661448988,9.04140673932482e-05,4.47033747053784,4.47213595499958,2.9600488953899
1,9,6596,3.97847180109157,4,3.96435830110008,0.0900699144337477,0.0877547236,0.000741287639906149,1.38735597331716,1,0.377756707835429,0.0316610361149619,0.0307219764448519,9.10742678045777e-05,4.47478774291682,4.47213595499958,2.94003148293094
1,10,6529,3.98989125440343,4,4.06668701329513,0.0905859641233573,0.0883097095,0.000779480965473557,1.38566396079032,1,0.38126503473192,0.0318134586703283,0.0309026662999533,9.52798190803042e-05,4.48052168569862,4.47213595499958,3.03765902162897
1,11,6527,4.02267504213268,4,4.00438922674906,0.0908495586133599,0.0881737586,0.000770195990248607,1.38869312088249,1,0.370347157879425,0.0319077603874006,0.0309694704218073,9.32396878230261e-05,4.51924139451308,4.47213595499958,2.95457190662974
