"replicate","adj","num.dists","mean.rf","median.rf","var.rf","mean.wrf","median.wrf","var.wrf","mean.spr","median.spr","var.spr","mean.kf","median.kf","var.kf","mean.path","median.path","var.path"
1,1,7334,3.55658576493046,4,4.28392430213471,0.0806102643526316,0.0790193093,0.000613212643771902,1.22675211344423,1,0.406097263785932,0.0285995587334096,0.0277456608138539,7.66467772929092e-05,4.15442800635377,4.47213595499958,3.67250766563912
1,2,7110,3.78340365682138,4,4.26986096940567,0.0860571415502532,0.0843505374,0.000680577330641797,1.28649789029536,1,0.398565733221037,0.0304268166596786,0.0296850734155601,8.33240939147623e-05,4.3324448950327,4.47213595499958,3.47794907244357
1,3,7042,3.90457256461233,4,4.27323856887083,0.0884066839595569,0.086308145,0.000755384791930459,1.32263561488214,1,0.399229070158754,0.0312027161509892,0.0303313983761552,9.1408638116185e-05,4.41918913055652,4.47213595499958,3.37411507322668
1,4,7017,3.95468148781531,4,4.1319254152117,0.0893779026501781,0.0871782698,0.00074213793306926,1.33618355422545,1,0.381690848857206,0.0315173412320695,0.0306392588381377,9.2046162325043e-05,4.47659046618917,4.47213595499958,3.22495537752793
1,5,6976,4.0045871559633,4,4.12098253921278,0.0903278008461869,0.08837280225,0.000759827728196557,1.35880160550459,1,0.380920370096347,0.0317750737541407,0.0310081384844678,9.35344169596232e-05,4.51435879558945,4.69041575982343,3.16258911839957
1,6,6938,3.96310175843182,4,4.16874067322453,0.0902541719840588,0.08832558655,0.000782258271699807,1.34433554338426,1,0.386965891142425,0.0318820305970735,0.0309193082283126,9.80019694678154e-05,4.47581283994302,4.69041575982343,3.22815853949215
1,7,6960,3.98477011494253,4,4.17335617648856,0.0909266893050718,0.0891606233,0.000783957801905212,1.34798850574713,1,0.382119821681342,0.0320804868035248,0.0311451544972293,9.73378482555918e-05,4.49650987521847,4.69041575982343,3.20571010730812
1,8,6925,4.014440433213,4,4.14075042701888,0.0913806725454729,0.0892841443,0.000793916366083414,1.35927797833935,1,0.383032407552238,0.0322219005779537,0.0311718521920339,9.97403013930578e-05,4.52190703505964,4.69041575982343,3.18400788655055
1,9,6903,4.00927133130523,4,4.2259354730218,0.0917450787705201,0.089321379,0.000813274263441559,1.35984354628422,1,0.377593252829613,0.03235896163132,0.0312273527537392,0.00010049964595115,4.51829033259557,4.69041575982343,3.19148322268731
1,10,6875,4.03985454545455,4,4.23175441584892,0.0926192453762909,0.0908091242,0.000831233416476314,1.36610909090909,1,0.385438379136139,0.0326510578523407,0.0318254877622727,0.000102716494294727,4.53898198212588,4.69041575982343,3.22327504230637
1,11,6829,4.05037340752672,4,4.20015693436011,0.0930441598786499,0.0910643987,0.000820013003219563,1.36462146727193,1,0.37728361840845,0.0327755883019153,0.0317928515847016,0.000101262737878096,4.55054061190643,4.69041575982343,3.18263470590161
1,12,6845,4.05609934258583,4,4.08685824845807,0.0933681299173703,0.0910738879,0.000838071076663943,1.36990504017531,1,0.37162484486793,0.0329294966510238,0.0319926291139457,0.000102465850196615,4.5539367546341,4.69041575982343,3.06546799213257
1,13,6866,4.07573550830178,4,4.11604042763046,0.0936572633717011,0.0911717805,0.00085073157550861,1.3700844742208,1,0.37707434100582,0.0329806861923113,0.031891672775714,0.000104627676739137,4.57020937597089,4.69041575982343,3.12587572610382
1,14,6869,4.07337312563692,4,4.08081245554441,0.09407480219275,0.0910771714,0.000861249090317584,1.37356238171495,1,0.368875790407606,0.0331950575410038,0.0319122599730866,0.000108560534551108,4.5739563627595,4.69041575982343,3.05316298819272
1,15,6832,4.0594262295082,4,4.0761049554706,0.0932950960132465,0.0903868812,0.000874596480237757,1.37221896955504,1,0.372485311143543,0.0328652006071212,0.0317331381981613,0.000107165453687762,4.5699343492429,4.69041575982343,3.09331908914397
1,16,6834,4.01346210125841,4,4.09875040050991,0.0936807352371817,0.0907732166,0.000863449714512288,1.3595258999122,1,0.378698209266166,0.0331255916398786,0.0319833928158379,0.000107784525790088,4.53075316853564,4.69041575982343,3.18155016978579
1,17,6813,4.05107881990313,4,4.16767829868962,0.0940382926024218,0.0916920216,0.000859325249699021,1.36577131953618,1,0.3729444908567,0.0331683725469127,0.032101732952439,0.000106988746974446,4.55765638370708,4.69041575982343,3.16893501857205
1,18,6792,4.07479387514723,4,4.23649016513403,0.0946970768851148,0.0920243753,0.000877839693539227,1.37102473498233,1,0.378002896163234,0.0333773397997302,0.032283942729475,0.000109259218370775,4.56338492888462,4.69041575982343,3.18393729844036
1,19,6822,4.08970976253298,4,4.10043947006741,0.0945251720465259,0.0918152977,0.000837160955723223,1.37862796833773,1,0.371060542117525,0.0333469229544593,0.0321755318481078,0.000104805747959841,4.58084684201342,4.69041575982343,3.03563635196112
1,20,6785,4.04392041267502,4,4.2073867507404,0.0945545750569639,0.0916410762,0.000859034990684674,1.36256448047163,1,0.377961582847847,0.0333484962942487,0.0321901943427715,0.00010813407053329,4.54594022384503,4.69041575982343,3.18544965508997
1,21,6813,4.09335094671951,4,4.11694492041785,0.0946008760967122,0.0919667308,0.000867550592681416,1.37619257302216,1,0.372404350461567,0.0333320074531776,0.0322536212419806,0.000107525703132479,4.59022372513439,4.69041575982343,3.14665910772793
1,22,6784,4.06987028301887,4,4.19325983869218,0.0948753260371462,0.09210722185,0.000875916518370994,1.37529481132075,1,0.37778260509765,0.0335188802957277,0.032393524329268,0.000110212041627958,4.56450817755062,4.69041575982343,3.13418228196175
1,23,6765,4.09283074648928,4,4.17943558415209,0.0948409256140133,0.0915761893,0.000906864401746638,1.37575757575758,1,0.374160887407487,0.0334824500241385,0.0322307825075993,0.000113703694719589,4.58760441692845,4.69041575982343,3.15390846447545
1,24,6752,4.09508293838863,4,4.24217993683225,0.09520022330859,0.0920230255,0.000892536068340583,1.37026066350711,1,0.378365922268142,0.0335921245851823,0.0322448637455521,0.00011315528472955,4.58330474891861,4.69041575982343,3.19699011854581
1,25,6744,4.05960854092527,4,4.14000257549281,0.0948435379630783,0.09166543755,0.000897701675374575,1.36358244365362,1,0.377650281501013,0.0334826062073124,0.0322349031318629,0.000113290802849591,4.55039294825435,4.69041575982343,3.15204264676279
1,26,6720,4.07113095238095,4,4.12948346551003,0.095383934946622,0.0925470077,0.000907501856596554,1.37232142857143,1,0.373337071843174,0.0336881473424064,0.0322898677088852,0.000114533715061618,4.56206871298207,4.69041575982343,3.08292830331338
1,27,6670,4.09235382308846,4,4.13961764057243,0.0954811380663868,0.09281570725,0.000881221832865999,1.38020989505247,1,0.371238222544149,0.0337404523310209,0.0324136426336474,0.000112964813115665,4.5807235274631,4.69041575982343,3.07620377960564
1,28,6727,4.10138248847926,4,4.18299987256276,0.0960123413038948,0.0930987431,0.000924416302756939,1.37089341459789,1,0.377880007519814,0.0339187033029572,0.0325953763886279,0.000116510366398018,4.59208354932289,4.69041575982343,3.19955320899621
1,29,6747,4.1028605306062,4,4.21888745801353,0.0958059607404031,0.0929795661,0.000933872015278346,1.37320290499481,1,0.374781364545369,0.0337927035920091,0.0324781412470919,0.000118519883207373,4.58976417725141,4.69041575982343,3.15803960670634
1,30,6717,4.10957272591931,4,4.17977285195405,0.0956848132209617,0.0925555117,0.000923722887310037,1.37278546970374,1,0.373219949949649,0.0337454087599396,0.0324533060101215,0.000115283317273885,4.59865826712355,4.69041575982343,3.16664415861624
1,31,6737,4.08787294047796,4,4.05047197435229,0.0958031388235268,0.0929250166,0.000906372031150087,1.36989758052546,1,0.362264731195155,0.0338184409848851,0.0325567911847062,0.000115755783674422,4.59618826307441,4.69041575982343,3.04323561389404
1,32,6725,4.08654275092937,4,4.09661393797726,0.0960592547369517,0.0928976915,0.00092938374071,1.37085501858736,1,0.367800057055789,0.0339033256810095,0.0323724214936046,0.00011872467931824,4.59291823033232,4.69041575982343,3.08370193646044
