"replicate","adj","num.dists","mean.rf","median.rf","var.rf","mean.wrf","median.wrf","var.wrf","mean.spr","median.spr","var.spr","mean.kf","median.kf","var.kf","mean.path","median.path","var.path"
1,1,4949,3.61325520307133,4,4.35726969658014,0.079345013854415,0.0770429408,0.000587255504851373,1.24105879975753,1,0.410957326574226,0.0283993618068291,0.0273817661433266,7.38708433467047e-05,4.19629433701769,4.47213595499958,3.72304413497849
1,2,4791,3.82801085368399,4,4.30444278568593,0.0843116425597579,0.0826374697,0.000629328466021292,1.29659778751826,1,0.391969633389676,0.0301395376641975,0.0293501962532791,7.92266644603875e-05,4.38447512253282,4.47213595499958,3.47340845895137
1,3,4751,3.93853925489371,4,4.1781165184061,0.0863011901180383,0.0845934093,0.000626960950742367,1.33445590402021,1,0.38095780389724,0.0307959353015148,0.0299368673749894,8.06008445897403e-05,4.47109561956069,4.47213595499958,3.28256907736856
1,4,4754,3.95456457719815,4,4.18897242766143,0.0877384689461296,0.08577254395,0.000677843702481,1.33361379890618,1,0.379315908885923,0.0313032736902283,0.0304894435805369,8.58102477960335e-05,4.49541526167979,4.47213595499958,3.26942198306714
1,5,4708,4.00424808836024,4,4.24727321823514,0.0882222654970263,0.08613872215,0.000669281497697514,1.35662701784197,1,0.385005998946958,0.0314739850400208,0.0307062773970496,8.55609235664659e-05,4.52448836357634,4.69041575982343,3.28416311139488
1,6,4696,4.05238500851789,4,4.13697833608192,0.0888891779089012,0.0860720277,0.000682285639765935,1.36903747870528,1,0.379863269308572,0.0316663428310212,0.0306023392803927,8.57571719583928e-05,4.56118899708788,4.69041575982343,3.18643790514113
1,7,4670,4.07922912205567,4,4.18048516274136,0.0885092151530835,0.0869978035,0.000654900907456166,1.37580299785867,1,0.378553381614485,0.0315954758915868,0.0307979877610895,8.40152588495835e-05,4.58286600881525,4.69041575982343,3.17703444170012
1,8,4648,4.03012048192771,4,4.1686643280676,0.0885627280930508,0.086438119,0.00068117426324289,1.36553356282272,1,0.376147724717925,0.0315748771597987,0.0305679690526553,8.65116403664753e-05,4.54735522268915,4.69041575982343,3.19057738431517
1,9,4633,4.09238074681632,4,4.0346418480921,0.089007424040708,0.0868675367,0.000683005583475115,1.37146557306281,1,0.369539669421179,0.0316997698258785,0.0307147374664357,8.73278987684524e-05,4.60638230405165,4.69041575982343,3.07458862377064
1,10,4653,4.0829572318934,4,4.12467293819629,0.0893717182176875,0.0873729564,0.000680880934013714,1.37395228884591,1,0.367868232460904,0.0318852597373361,0.0309576521280542,8.77883022686822e-05,4.59515942502459,4.69041575982343,3.08848331300551
