"replicate","adj","num.dists","mean.rf","median.rf","var.rf","mean.wrf","median.wrf","var.wrf","mean.spr","median.spr","var.spr","mean.kf","median.kf","var.kf","mean.path","median.path","var.path"
1,1,4478,3.55426529700759,4,4.0827146600016,0.0813254377574587,0.0790987277,0.000574837059871127,1.2577043322912,1,0.405318114928737,0.028836336961227,0.0279600099161135,6.95550472518326e-05,4.14720906294726,4.47213595499958,3.37532767326241
1,2,4311,3.77499420088147,4,3.96328175750697,0.0862466059998376,0.0846258885,0.000607668824239012,1.32335884945488,1,0.387294144747075,0.0304884631519037,0.029726808507905,7.44239703331851e-05,4.3296807286162,4.47213595499958,3.07828563854837
1,3,4261,3.89767660173668,4,4.04398755829981,0.0885782413821638,0.0866974703,0.000666990924580074,1.34240788547289,1,0.386250444857993,0.031257213058251,0.0304176583630644,8.22608376269236e-05,4.41455156467254,4.47213595499958,3.09213629845349
1,4,4238,3.95752713544125,4,4.08410547188563,0.0894585901504483,0.08727067595,0.000664503673786375,1.36149126946673,1,0.381448047008962,0.0315539738330501,0.0305286713062694,8.04236524429995e-05,4.46185670004084,4.47213595499958,3.04866552580084
1,5,4213,4.02990742938524,4,3.90318890405923,0.0904789745172561,0.0885068516,0.000671708387310961,1.3814384049371,1,0.36562879469755,0.0318622926372473,0.030996595571753,8.36230138305374e-05,4.52683763580288,4.69041575982343,2.80581978000434
1,6,4199,3.94808287687545,4,3.99444546621221,0.0901060157302453,0.0880108088,0.000663342856683839,1.36008573469874,1,0.383885271351955,0.0317953870645908,0.0309032618354336,8.14881197343123e-05,4.45969933114079,4.69041575982343,3.01153711209578
1,7,4158,3.99086099086099,4,3.95372930422245,0.0903505980354257,0.08815260415,0.000668096484116932,1.37830687830688,1,0.377176637099658,0.0318233591300639,0.0309299309518236,8.38072500493751e-05,4.48035249847016,4.69041575982343,2.8569025049657
1,8,4167,4.04271658267339,4,3.99337408744218,0.0920349572639309,0.0897185479,0.000696921202885104,1.38108951283897,1,0.369378265389273,0.0324225007020001,0.0314246495546568,8.64230593441015e-05,4.5314943301152,4.69041575982343,2.893179289551
1,9,4142,4.08450024142926,4,3.96967517882148,0.0927171706482376,0.09057070575,0.000679540441961125,1.39884113954611,1,0.371194020156924,0.032616376670741,0.031666953742198,8.36708389457434e-05,4.5662282367307,4.69041575982343,2.87937122345441
1,10,4166,4.11617858857417,4,3.86453050735417,0.0925846617647624,0.0903109808,0.000704122339159294,1.40950552088334,1,0.361436634183198,0.0324559671225674,0.0314182240473492,8.70359857417199e-05,4.59516510288604,4.69041575982343,2.71228107642051
